%batchNum lastTS numPackets totalBytes avgInterAT stdInterAT avgLength stdLength ipSrc ipDst ipSrcDst ipv4 ipv6 icmp4 icmp6 ipMaskSrc[30] [29] [28] [27] [26] [25] [24] [23] [22] [21] [20] [19] [18] [17] [16] ipMaskDst[30] [29] [28] [27] [26] [25] [24] [23] [22] [21] [20] [19] [18] [17] [16] numTCP numUDP  othersL4 srcPortTCP dstPortTCP srcPortUDP dstPortUDP ipSrcPort ipDstPort tcpSyn tcpFin tcpRes flows flowsTCP flowsUDP flowsOther avgPacketsFlowTCP stdPacketsFlowTCP avgPacketsFlowUDP stdPacketsFlowUDP avgPacketsFlowOther stdPacketsFlowOther avgInterAtFlowTCP stdInterAtFlowTCP avgInterAtFlowUDP stdInterAtFlowUDP avgInterAtFlowOther stdInterAtFlowOther avgLengthFlowTCP stdLengthFlowTCP avgLengthFlowUDP stdLengthFlowUDP avgLengthFlowOther stdLengthFlowOther onePacketFlows httpPackets httpFlows sslPackets sslFlows smtpPackets smtpFlows auxFet
38 19037534 51300 38207411 9.751218846288857 12.00672695857986 750.821863700676 688.210747828271 3115 1243 4308 51239 61 76 61 2999 2948 2876 2796 2718 2654 2601 2544 2490 2436 2358 2269 2148 1989 1805 1085 958 804 633 470 316 204 120 68 37 21 13 9 6 5 44016 6607 540 1384 44014 802 6607 3813 51238 948 549 466 5715 4253 1027 435 10.34940042323066 73.91113333807749 6.433300876338851 24.861035393119014 1.5563218390804598 4.2892541483835265 1.8730757012226664E7 149038.8333458788 1.8747226091528725E7 149350.52332603154 1.877926359310345E7 148087.38174558314 7968.282220131703 64085.942019443864 4165.575462512172 29488.548543205798 311.80128205128204 2094.8653496903644 3063 29303 2769 4682 149 134 25 0
39 19537501 50767 38828789 9.854332958867932 11.937915465306018 771.4312790559065 683.5883210594213 3182 1224 4310 50704 63 81 63 3058 2988 2903 2810 2723 2660 2594 2548 2488 2443 2378 2281 2165 2004 1831 1084 973 814 636 481 325 201 121 67 36 20 12 8 5 4 43334 6778 511 1355 43334 806 6778 3858 50705 867 536 302 5640 4148 1002 490 10.446962391513983 73.69423262952392 6.764471057884232 29.177463071648386 1.336734693877551 3.1529060129554467 1.9224602581726134E7 149001.95422185987 1.9251262052894212E7 152922.30202054398 1.928496561632653E7 144151.61635760523 8208.936837029894 63629.28443360641 4740.999001996008 35682.00528360034 182.2792207792208 801.5846318873148 3012 29496 2708 4182 140 202 25 0
40 20037513 48238 38630937 10.370235181882284 12.746463587331187 808.1877615062762 680.4883019109564 3153 1213 4259 48207 31 134 31 3030 2970 2886 2800 2721 2657 2590 2545 2486 2415 2345 2269 2134 1976 1802 1061 940 796 630 462 311 198 121 67 36 20 12 8 5 4 40666 6861 546 1377 40666 763 6860 3855 48208 828 561 407 5560 4119 926 515 9.872784656470017 47.07342928445094 7.409287257019439 30.204951462840825 1.3805825242718446 2.004848491963459 1.973360792231124E7 149691.43284212763 1.973904190712743E7 150123.52244277854 1.9802297565048542E7 148989.10001434165 8197.455693129401 60626.23548682298 5228.674946004319 36537.345738216296 139.66666666666666 437.534162869782 2914 28941 2657 1580 138 193 19 0
41 20537514 47384 38583950 10.555604813172895 12.781554850454885 824.0327609772767 674.8080658393555 3234 1244 4428 47289 95 113 95 3083 3016 2924 2836 2749 2687 2616 2560 2508 2444 2365 2277 2165 2003 1836 1096 981 823 651 476 316 200 120 67 37 21 13 9 6 5 39687 6886 603 1374 39687 738 6886 3930 47290 986 549 401 5828 4291 939 598 9.24889303192729 42.35440742683352 7.333333333333333 29.49937274833587 1.3561872909698998 3.9727331518303837 2.0234402824749477E7 149055.74467274762 2.0255800702875398E7 149940.09928344694 2.0270189963210702E7 139377.5850903355 7847.979491959916 56659.897833109455 5206.370607028754 36298.09697539451 113.26553672316385 336.50577349165997 3155 28815 2801 659 158 253 28 0
42 21037521 46904 38816323 892.2210277084533 134966.93871030415 835.5238925481079 673.6345347733923 3250 1200 4406 46813 91 129 91 3120 3053 2974 2890 2814 2743 2687 2635 2573 2510 2433 2350 2234 2068 1885 1061 942 793 626 456 305 190 114 65 35 20 12 8 5 4 39177 7034 473 1396 39171 824 7034 3919 46808 837 484 437 5678 4160 1034 484 9.417548076923078 37.99625487617674 6.802707930367505 28.089591400867658 1.4318181818181819 4.297798783117387 2.072279150625E7 354379.04970715014 2.0751580563829787E7 152014.0350195423 2.0776953834710743E7 153207.41707276937 8154.550132243327 51252.190004890785 4721.899419729207 33626.43582192549 109.83707865168539 307.14355425655333 3048 28776 2691 624 148 127 26 0
43 21537501 47766 39993633 10.473868325687594 12.915808730694803 843.7196109868781 672.7581042520724 3307 1206 4403 47766 0 128 0 3181 3115 3039 2951 2870 2793 2727 2662 2594 2520 2438 2353 2241 2091 1904 1082 976 819 649 478 316 195 117 64 35 19 11 7 4 3 41269 5868 501 1289 41269 827 5867 3905 47766 804 539 527 5562 4025 999 538 10.253167701863354 43.79956606608837 5.873873873873874 23.696973362574102 1.1691449814126393 1.0932370677238095 2.1227497838757765E7 150923.82257955777 2.1259277126126125E7 151532.38475775524 2.127144455204461E7 154489.4861524882 9110.852173913043 59400.8900816806 3306.007007007007 25969.864021598194 93.12962962962963 258.6253099097726 2928 30436 2659 865 115 124 23 0
44 22037530 47854 39079195 467.6098116678163 99991.12847469303 822.7100061051347 673.7857240805085 3250 1207 4382 47854 0 87 0 3129 3066 2986 2896 2811 2747 2695 2634 2579 2523 2456 2370 2262 2091 1910 1075 960 811 646 465 308 198 119 67 37 21 13 9 6 5 40903 6344 520 1326 40902 845 6344 3873 47854 877 510 357 5676 4198 1027 451 9.74344926155312 40.182847923835965 6.177215189873418 25.308688194964812 1.3458980044345898 2.7821891554446934 2.1726045737017628E7 367041.952915434 2.175091066601753E7 145703.23781851397 2.1767135368070953E7 137571.74655822257 8342.576364069573 53662.62905947837 3936.6630963972734 29165.876288227228 136.53892215568862 591.3636833523208 2975 29992 2743 585 114 118 26 0
45 22537509 45594 37451896 10.971474337875497 13.455620238995381 829.6379726646435 676.4120279646249 3215 1240 4298 45505 89 95 89 3106 3057 2974 2890 2802 2730 2671 2615 2559 2491 2418 2324 2211 2048 1863 1107 989 825 651 473 320 201 119 67 36 20 12 8 5 4 38384 6515 511 1355 38384 802 6515 3846 45506 781 494 374 5549 4065 1002 482 9.442558425584256 38.28342545027341 6.501996007984032 26.886395137931267 1.441908713692946 4.536390434505595 2.2227601835424352E7 147496.17283567385 2.2245274987025946E7 147169.10222175877 2.2266733856846474E7 138718.43449225242 8119.338253382534 51778.23801162689 4423.372627372627 32842.54424499593 123.04430379746836 604.5508061488214 3010 27947 2630 421 127 129 28 0
46 23037569 46475 37255139 10.763306859516584 13.138618533116013 809.305730546987 676.4455502396825 3179 1198 4279 46351 124 130 124 3049 2997 2919 2839 2757 2695 2631 2576 2533 2472 2407 2319 2207 2057 1874 1064 947 782 624 452 305 193 116 65 36 20 12 8 5 4 38730 6969 522 1380 38728 796 6969 3843 46350 811 555 469 5475 4037 940 498 9.593757740896706 35.713270660404575 7.413829787234042 28.48672703244928 1.5582329317269077 6.166205344732987 2.272579807183552E7 148398.62602638692 2.2740347932978723E7 149971.69463219782 2.279043297991968E7 145008.4293316112 8009.590931615461 46128.718692060036 5214.974468085106 33895.397802635925 122.91284403669725 742.9770175610099 2847 27931 2559 815 143 135 29 0
47 23537505 47236 40051410 10.588698746187733 13.475186478372244 854.6020569282636 669.9179327621911 3259 1247 4368 47135 101 118 101 3139 3081 2992 2907 2837 2780 2716 2659 2597 2532 2456 2360 2236 2097 1909 1114 981 822 646 484 320 199 121 65 35 20 12 8 5 4 39855 6723 439 1364 39855 831 6723 3894 47136 864 593 354 5558 4090 1014 454 9.744498777506113 42.083555842771155 6.6301775147929 26.29588128930204 1.449339207048458 5.003302873860136 2.32304432195599E7 150848.56266981675 2.3253153075936884E7 148720.962589115 2.3277527121145375E7 148073.87055896383 8603.781907090464 57212.843645768975 4774.872781065089 32308.748634868 98.9951923076923 497.5685061066775 2955 28718 2609 790 144 144 29 0
48 24037505 45861 38482934 10.907984293193717 13.67991100468077 844.3746489380376 674.2182805631517 3214 1269 4333 45843 18 111 18 3086 3028 2962 2883 2795 2738 2680 2619 2566 2497 2418 2314 2188 2040 1861 1099 972 805 634 465 306 195 117 67 36 20 12 8 5 4 39900 5332 500 1414 39900 815 5332 3873 45844 845 532 402 5508 4146 946 416 9.623733719247467 43.614394279023266 5.636363636363637 22.36053795205485 1.5120192307692308 3.2385152105912316 2.37346334341534E7 153412.91485025838 2.374160802536998E7 149700.43998487413 2.3784723762019232E7 143488.3752286645 8543.135793535937 59563.14285964011 3129.6955602536996 24911.904283401742 526.5948717948718 4490.03391284092 2842 28898 2649 472 130 80 22 0
49 24537529 45277 39071298 11.047123541887593 13.74364148104207 870.8145448872248 664.9485722586177 3173 1249 4294 45188 89 133 89 3053 2987 2919 2827 2748 2679 2624 2573 2516 2451 2378 2296 2180 2039 1856 1096 957 817 652 479 316 195 119 68 36 20 12 8 5 4 38546 6039 470 1392 38546 789 6039 3830 45189 808 512 360 5449 4045 945 459 9.52929542645241 41.05257866541816 6.390476190476191 24.379451838744693 1.5076252723311547 4.417236983772333 2.4230796861804698E7 151579.2326806541 2.4247652888888888E7 152033.33132746577 2.428636663834423E7 145004.2585790009 8704.38763906057 55944.40414322879 4044.120634920635 27962.171448311412 222.75956284153006 1416.5210365520645 2863 27923 2582 457 126 67 21 0
50 25037501 46664 39326376 10.719593508136269 13.425443120947778 848.7839552802538 671.7376137523138 3169 1249 4297 46633 31 126 31 3068 3018 2946 2856 2775 2716 2654 2604 2552 2487 2415 2332 2228 2081 1896 1100 975 822 645 469 320 203 121 68 36 20 12 8 5 4 39571 6470 466 1455 39569 805 6470 3892 46632 850 592 446 5557 4140 1007 410 9.558212560386474 44.95585059161331 6.425024826216484 25.320370296195215 1.5195121951219512 2.9930814531792906 2.4736597791545894E7 150140.97298486845 2.474163243594836E7 149322.43743112552 2.479454247804878E7 142706.51422721715 8473.178787146653 60835.205075905236 4200.715988083416 30008.171809286392 141.8423913043478 480.5048861896973 2981 27963 2634 938 129 106 19 0
51 25078125 3732 3138364 10.894877983373558 14.023980534600792 848.9042466865026 664.2845344099227 727 416 921 3732 0 7 0 706 698 682 665 647 638 621 607 593 588 580 571 556 540 513 387 366 340 307 258 194 137 90 57 33 18 11 7 4 3 3223 452 50 322 3223 154 452 841 3732 58 60 41 1054 842 161 51 3.827790973871734 9.590177080589005 2.8074534161490683 4.081468497142628 1.1176470588235294 0.24253562503633297 2.5056280027315915E7 11950.75808520798 2.50537330310559E7 11436.539897183753 2.50563848627451E7 11824.395500861105 3406.6781472684083 13432.021507719826 1669.7018633540372 5003.145420570831 67.88235294117646 47.07753304546723 597 2358 529 30 17 2 2 0
